Date,Weekly_Sale,Category,Color,Material,Location
2018-07-02,196,HEEL_PUMP,RED,NBPU,3
2018-07-09,204,HEEL_PUMP,RED,NBPU,2
2018-07-16,196,HEEL_PUMP,RED,NBPU,2
2018-07-23,385,HEEL_PUMP,RED,NBPU,3
2018-07-30,177,HEEL_PUMP,RED,NBPU,2
2018-08-06,140,HEEL_PUMP,RED,NBPU,2
2018-08-13,123,HEEL_PUMP,RED,NBPU,2
2018-08-20,80,HEEL_PUMP,RED,NBPU,1
2018-08-27,126,HEEL_PUMP,RED,NBPU,2
2018-09-03,46,HEEL_PUMP,RED,NBPU,3
2018-09-10,177,HEEL_PUMP,RED,NBPU,3
2018-09-17,2,HEEL_PUMP,RED,NBPU,1
2018-09-24,55,HEEL_PUMP,RED,NBPU,3
2018-10-01,116,HEEL_PUMP,RED,NBPU,3
2018-10-08,79,HEEL_PUMP,RED,NBPU,3
2018-10-15,29,HEEL_PUMP,RED,NBPU,1
2018-10-22,46,HEEL_PUMP,RED,NBPU,3
2018-10-29,77,HEEL_PUMP,RED,NBPU,1
2018-11-05,63,HEEL_PUMP,RED,NBPU,3
2018-11-12,50,HEEL_PUMP,RED,NBPU,3
2018-11-19,52,HEEL_PUMP,RED,NBPU,2
2018-11-26,120,HEEL_PUMP,RED,NBPU,2
2018-12-03,110,HEEL_PUMP,RED,NBPU,1
2018-12-10,51,HEEL_PUMP,RED,NBPU,2
2018-12-17,237,HEEL_PUMP,RED,NBPU,2
2018-12-24,279,HEEL_PUMP,RED,NBPU,2
2018-12-31,30,HEEL_PUMP,RED,NBPU,2
2019-01-07,51,HEEL_PUMP,RED,NBPU,2
2019-01-21,50,HEEL_PUMP,RED,NBPU,1
2019-01-28,67,HEEL_PUMP,RED,NBPU,2
2019-02-04,51,HEEL_PUMP,RED,NBPU,1
2019-02-11,4,HEEL_PUMP,RED,NBPU,2
2019-02-18,5,HEEL_PUMP,RED,NBPU,3
2019-02-25,60,HEEL_PUMP,RED,NBPU,2
2019-03-04,166,HEEL_PUMP,RED,NBPU,1
2019-03-11,53,HEEL_PUMP,RED,NBPU,2
2019-03-18,50,HEEL_PUMP,RED,NBPU,2
2019-03-25,15,HEEL_PUMP,RED,NBPU,2
2019-04-01,57,HEEL_PUMP,RED,NBPU,1
2019-04-15,35,HEEL_PUMP,RED,NBPU,3
2019-04-22,20,HEEL_PUMP,RED,NBPU,2
2019-04-29,51,HEEL_PUMP,RED,NBPU,2
2019-05-06,25,HEEL_PUMP,RED,NBPU,1
2019-05-13,64,HEEL_PUMP,RED,NBPU,3
2019-05-20,14,HEEL_PUMP,RED,NBPU,3
2019-06-03,17,HEEL_PUMP,RED,NBPU,1
2019-06-10,25,HEEL_PUMP,RED,NBPU,2
2019-06-17,82,HEEL_PUMP,RED,NBPU,1
2019-06-24,99,HEEL_PUMP,RED,NBPU,1
2019-07-08,48,HEEL_PUMP,RED,NBPU,3
2019-07-15,25,HEEL_PUMP,RED,NBPU,3
2019-07-22,60,HEEL_PUMP,RED,NBPU,3
2019-07-29,10,HEEL_PUMP,RED,NBPU,3
2019-08-05,68,HEEL_PUMP,RED,NBPU,1
2019-08-12,53,HEEL_PUMP,RED,NBPU,3
2019-08-19,5,HEEL_PUMP,RED,NBPU,3
2019-08-26,32,HEEL_PUMP,RED,NBPU,2
2019-09-02,29,HEEL_PUMP,RED,NBPU,3
2019-09-16,52,HEEL_PUMP,RED,NBPU,2
2019-09-23,94,HEEL_PUMP,RED,NBPU,3
2019-09-30,46,HEEL_PUMP,RED,NBPU,2
2019-10-07,14,HEEL_PUMP,RED,NBPU,2
2019-10-14,33,HEEL_PUMP,RED,NBPU,1
2019-10-21,14,HEEL_PUMP,RED,NBPU,1
2019-10-28,23,HEEL_PUMP,RED,NBPU,3
2019-11-04,44,HEEL_PUMP,RED,NBPU,2
2019-11-11,81,HEEL_PUMP,RED,NBPU,2
2019-11-18,43,HEEL_PUMP,RED,NBPU,3
2019-11-25,24,HEEL_PUMP,RED,NBPU,3
2019-12-02,59,HEEL_PUMP,RED,NBPU,1
2019-12-09,74,HEEL_PUMP,RED,NBPU,1
2019-12-16,48,HEEL_PUMP,RED,NBPU,3
2019-12-23,197,HEEL_PUMP,RED,NBPU,2
2019-12-30,120,HEEL_PUMP,RED,NBPU,2
2020-01-06,20,HEEL_PUMP,RED,NBPU,3
2020-01-13,15,HEEL_PUMP,RED,NBPU,3
2020-01-20,13,HEEL_PUMP,RED,NBPU,2
2020-02-03,36,HEEL_PUMP,RED,NBPU,3
2020-02-10,89,HEEL_PUMP,RED,NBPU,1
2020-02-17,50,HEEL_PUMP,RED,NBPU,3
2020-02-24,40,HEEL_PUMP,RED,NBPU,3
2020-03-02,40,HEEL_PUMP,RED,NBPU,1
2020-03-09,21,HEEL_PUMP,RED,NBPU,1
2020-03-16,58,HEEL_PUMP,RED,NBPU,2
2020-03-23,15,HEEL_PUMP,RED,NBPU,2
2020-03-30,40,HEEL_PUMP,RED,NBPU,3
2020-04-06,120,HEEL_PUMP,RED,NBPU,1
2020-04-20,24,HEEL_PUMP,RED,NBPU,2
2020-04-27,61,HEEL_PUMP,RED,NBPU,3
2020-05-11,119,HEEL_PUMP,RED,NBPU,1
2020-05-18,60,HEEL_PUMP,RED,NBPU,1
2020-05-25,74,HEEL_PUMP,RED,NBPU,3
2020-06-01,23,HEEL_PUMP,RED,NBPU,3
2020-06-08,34,HEEL_PUMP,RED,NBPU,3
2020-06-15,40,HEEL_PUMP,RED,NBPU,3
2020-06-22,24,HEEL_PUMP,RED,NBPU,2
2020-07-06,20,HEEL_PUMP,RED,NBPU,3
2020-07-13,28,HEEL_PUMP,RED,NBPU,1
2020-07-20,73,HEEL_PUMP,RED,NBPU,1
2020-07-27,30,HEEL_PUMP,RED,NBPU,3
2020-08-03,8,HEEL_PUMP,RED,NBPU,2
2020-08-10,49,HEEL_PUMP,RED,NBPU,2
2020-08-17,4,HEEL_PUMP,RED,NBPU,1
2020-08-24,8,HEEL_PUMP,RED,NBPU,1
2020-08-31,28,HEEL_PUMP,RED,NBPU,1
2020-09-07,13,HEEL_PUMP,RED,NBPU,3
2020-09-14,46,HEEL_PUMP,RED,NBPU,1
2020-09-28,36,HEEL_PUMP,RED,NBPU,2
2020-10-05,72,HEEL_PUMP,RED,NBPU,3
2020-10-12,89,HEEL_PUMP,RED,NBPU,3
2020-10-19,28,HEEL_PUMP,RED,NBPU,2
2020-10-26,4,HEEL_PUMP,RED,NBPU,2
2018-02-05,21249,HEEL_PUMP,RED,PU,3
2018-02-12,18892,HEEL_PUMP,RED,PU,3
2018-02-19,17404,HEEL_PUMP,RED,PU,3
2018-02-26,16708,HEEL_PUMP,RED,PU,1
2018-03-05,16120,HEEL_PUMP,RED,PU,3
2018-03-12,14410,HEEL_PUMP,RED,PU,1
2018-03-19,14590,HEEL_PUMP,RED,PU,3
2018-03-26,11836,HEEL_PUMP,RED,PU,3
2018-04-02,13435,HEEL_PUMP,RED,PU,2
2018-04-09,11185,HEEL_PUMP,RED,PU,2
2018-04-16,9537,HEEL_PUMP,RED,PU,3
2018-04-23,11082,HEEL_PUMP,RED,PU,3
2018-04-30,11439,HEEL_PUMP,RED,PU,1
2018-05-07,11062,HEEL_PUMP,RED,PU,3
2018-05-14,9471,HEEL_PUMP,RED,PU,2
2018-05-21,12395,HEEL_PUMP,RED,PU,1
2018-05-28,10256,HEEL_PUMP,RED,PU,3
2018-06-04,12515,HEEL_PUMP,RED,PU,3
2018-06-11,14347,HEEL_PUMP,RED,PU,2
2018-06-18,9844,HEEL_PUMP,RED,PU,1
2018-06-25,12528,HEEL_PUMP,RED,PU,1
2018-07-02,11466,HEEL_PUMP,RED,PU,3
2018-07-09,11898,HEEL_PUMP,RED,PU,1
2018-07-16,12663,HEEL_PUMP,RED,PU,3
2018-07-23,9468,HEEL_PUMP,RED,PU,2
2018-07-30,9914,HEEL_PUMP,RED,PU,1
2018-08-06,11091,HEEL_PUMP,RED,PU,3
2018-08-13,12236,HEEL_PUMP,RED,PU,3
2018-08-20,10592,HEEL_PUMP,RED,PU,3
2018-08-27,8780,HEEL_PUMP,RED,PU,3
2018-09-03,9059,HEEL_PUMP,RED,PU,2
2018-09-10,9199,HEEL_PUMP,RED,PU,3
2018-09-17,12760,HEEL_PUMP,RED,PU,1
2018-09-24,9499,HEEL_PUMP,RED,PU,2
2018-10-01,10911,HEEL_PUMP,RED,PU,1
2018-10-08,10294,HEEL_PUMP,RED,PU,3
2018-10-15,10663,HEEL_PUMP,RED,PU,3
2018-10-22,10390,HEEL_PUMP,RED,PU,2
2018-10-29,13129,HEEL_PUMP,RED,PU,1
2018-11-05,12562,HEEL_PUMP,RED,PU,1
2018-11-12,16218,HEEL_PUMP,RED,PU,2
2018-11-19,15807,HEEL_PUMP,RED,PU,1
2018-11-26,32756,HEEL_PUMP,RED,PU,1
2018-12-03,18661,HEEL_PUMP,RED,PU,2
2018-12-10,20224,HEEL_PUMP,RED,PU,1
2018-12-17,29029,HEEL_PUMP,RED,PU,1
2018-12-24,48876,HEEL_PUMP,RED,PU,3
2018-12-31,22366,HEEL_PUMP,RED,PU,3
2019-01-07,13296,HEEL_PUMP,RED,PU,1
2019-01-14,10374,HEEL_PUMP,RED,PU,1
2019-01-21,12265,HEEL_PUMP,RED,PU,3
2019-01-28,11293,HEEL_PUMP,RED,PU,2
2019-02-04,16056,HEEL_PUMP,RED,PU,1
2019-02-11,15747,HEEL_PUMP,RED,PU,3
2019-02-18,19414,HEEL_PUMP,RED,PU,2
2019-02-25,14125,HEEL_PUMP,RED,PU,3
2019-03-04,16789,HEEL_PUMP,RED,PU,1
2019-03-11,15350,HEEL_PUMP,RED,PU,3
2019-03-18,14963,HEEL_PUMP,RED,PU,1
2019-03-25,12382,HEEL_PUMP,RED,PU,3
2019-04-01,12428,HEEL_PUMP,RED,PU,3
2019-04-08,11546,HEEL_PUMP,RED,PU,1
2019-04-15,8886,HEEL_PUMP,RED,PU,1
2019-04-22,11210,HEEL_PUMP,RED,PU,3
2019-04-29,9512,HEEL_PUMP,RED,PU,1
2019-05-06,10456,HEEL_PUMP,RED,PU,3
2019-05-13,10183,HEEL_PUMP,RED,PU,1
2019-05-20,9191,HEEL_PUMP,RED,PU,1
2019-05-27,9569,HEEL_PUMP,RED,PU,1
2019-06-03,10291,HEEL_PUMP,RED,PU,3
2019-06-10,9891,HEEL_PUMP,RED,PU,1
2019-06-17,8667,HEEL_PUMP,RED,PU,2
2019-06-24,10132,HEEL_PUMP,RED,PU,3
2019-07-01,9175,HEEL_PUMP,RED,PU,1
2019-07-08,9191,HEEL_PUMP,RED,PU,3
2019-07-15,10956,HEEL_PUMP,RED,PU,3
2019-07-22,9450,HEEL_PUMP,RED,PU,1
2019-07-29,9872,HEEL_PUMP,RED,PU,1
2019-08-05,9800,HEEL_PUMP,RED,PU,3
2019-08-12,9227,HEEL_PUMP,RED,PU,2
2019-08-19,7651,HEEL_PUMP,RED,PU,1
2019-08-26,6962,HEEL_PUMP,RED,PU,2
2019-09-02,11307,HEEL_PUMP,RED,PU,1
2019-09-09,9968,HEEL_PUMP,RED,PU,3
2019-09-16,9132,HEEL_PUMP,RED,PU,2
2019-09-23,10095,HEEL_PUMP,RED,PU,3
2019-09-30,8371,HEEL_PUMP,RED,PU,3
2019-10-07,9866,HEEL_PUMP,RED,PU,1
2019-10-14,8613,HEEL_PUMP,RED,PU,3
2019-10-21,12946,HEEL_PUMP,RED,PU,2
2019-10-28,11531,HEEL_PUMP,RED,PU,3
2019-11-04,12682,HEEL_PUMP,RED,PU,1
2019-11-11,23728,HEEL_PUMP,RED,PU,2
2019-11-18,16338,HEEL_PUMP,RED,PU,2
2019-11-25,30868,HEEL_PUMP,RED,PU,3
2019-12-02,15958,HEEL_PUMP,RED,PU,2
2019-12-09,17699,HEEL_PUMP,RED,PU,3
2019-12-16,25261,HEEL_PUMP,RED,PU,1
2019-12-23,45369,HEEL_PUMP,RED,PU,2
2019-12-30,29051,HEEL_PUMP,RED,PU,2
2020-01-06,13677,HEEL_PUMP,RED,PU,2
2020-01-13,10418,HEEL_PUMP,RED,PU,1
2020-01-20,9248,HEEL_PUMP,RED,PU,2
2020-01-27,8142,HEEL_PUMP,RED,PU,1
2020-02-03,13026,HEEL_PUMP,RED,PU,2
2020-02-10,17331,HEEL_PUMP,RED,PU,3
2020-02-17,18555,HEEL_PUMP,RED,PU,2
2020-02-24,13506,HEEL_PUMP,RED,PU,1
2020-03-02,13570,HEEL_PUMP,RED,PU,1
2020-03-09,13415,HEEL_PUMP,RED,PU,2
2020-03-16,12821,HEEL_PUMP,RED,PU,2
2020-03-23,10829,HEEL_PUMP,RED,PU,2
2020-03-30,10850,HEEL_PUMP,RED,PU,3
2020-04-06,11456,HEEL_PUMP,RED,PU,3
2020-04-13,9956,HEEL_PUMP,RED,PU,1
2020-04-20,9182,HEEL_PUMP,RED,PU,3
2020-04-27,9311,HEEL_PUMP,RED,PU,2
2020-05-04,9687,HEEL_PUMP,RED,PU,3
2020-05-11,7393,HEEL_PUMP,RED,PU,2
2020-05-18,8229,HEEL_PUMP,RED,PU,1
2020-05-25,8265,HEEL_PUMP,RED,PU,3
2020-06-01,9876,HEEL_PUMP,RED,PU,2
2020-06-08,9950,HEEL_PUMP,RED,PU,1
2020-06-15,9353,HEEL_PUMP,RED,PU,3
2020-06-22,10200,HEEL_PUMP,RED,PU,3
2020-06-29,9377,HEEL_PUMP,RED,PU,3
2020-07-06,10013,HEEL_PUMP,RED,PU,1
2020-07-13,9348,HEEL_PUMP,RED,PU,3
2020-07-20,9626,HEEL_PUMP,RED,PU,1
2020-07-27,8744,HEEL_PUMP,RED,PU,2
2020-08-03,9556,HEEL_PUMP,RED,PU,1
2020-08-10,7861,HEEL_PUMP,RED,PU,2
2020-08-17,7462,HEEL_PUMP,RED,PU,3
2020-08-24,7482,HEEL_PUMP,RED,PU,3
2020-08-31,10045,HEEL_PUMP,RED,PU,3
2020-09-07,8140,HEEL_PUMP,RED,PU,3
2020-09-14,7408,HEEL_PUMP,RED,PU,3
2020-09-21,10502,HEEL_PUMP,RED,PU,3
2020-09-28,9595,HEEL_PUMP,RED,PU,3
2020-10-26,10200,HEEL_PUMP,RED,PU,1
2018-02-05,2567,HEEL_PUMP,SKIN,PU,2
2018-02-12,2849,HEEL_PUMP,SKIN,PU,2
2018-02-19,3246,HEEL_PUMP,SKIN,PU,1
2018-02-26,2598,HEEL_PUMP,SKIN,PU,3
2018-03-05,5298,HEEL_PUMP,SKIN,PU,1
2018-03-12,8773,HEEL_PUMP,SKIN,PU,2
2018-03-19,11836,HEEL_PUMP,SKIN,PU,3
2018-03-26,5974,HEEL_PUMP,SKIN,PU,2
2018-04-02,13928,HEEL_PUMP,SKIN,PU,2
2018-04-09,13987,HEEL_PUMP,SKIN,PU,2
2018-04-16,16347,HEEL_PUMP,SKIN,PU,2
2018-04-23,13262,HEEL_PUMP,SKIN,PU,1
2018-04-30,10546,HEEL_PUMP,SKIN,PU,3
2018-05-07,11085,HEEL_PUMP,SKIN,PU,2
2018-05-14,8684,HEEL_PUMP,SKIN,PU,3
2018-05-21,5157,HEEL_PUMP,SKIN,PU,2
2018-05-28,4992,HEEL_PUMP,SKIN,PU,1
2018-06-04,3672,HEEL_PUMP,SKIN,PU,2
2018-06-11,3271,HEEL_PUMP,SKIN,PU,1
2018-06-18,3568,HEEL_PUMP,SKIN,PU,3
2018-06-25,2397,HEEL_PUMP,SKIN,PU,3
2018-07-02,2759,HEEL_PUMP,SKIN,PU,1
2018-07-09,1774,HEEL_PUMP,SKIN,PU,2
2018-07-16,2133,HEEL_PUMP,SKIN,PU,3
2018-07-23,1457,HEEL_PUMP,SKIN,PU,3
2018-07-30,1047,HEEL_PUMP,SKIN,PU,2
2018-08-06,1942,HEEL_PUMP,SKIN,PU,3
2018-08-13,1458,HEEL_PUMP,SKIN,PU,3
2018-08-20,1286,HEEL_PUMP,SKIN,PU,3
2018-08-27,1123,HEEL_PUMP,SKIN,PU,3
2018-09-03,1632,HEEL_PUMP,SKIN,PU,1
2018-09-10,1658,HEEL_PUMP,SKIN,PU,2
2018-09-17,1894,HEEL_PUMP,SKIN,PU,1
2018-09-24,2716,HEEL_PUMP,SKIN,PU,3
2018-10-01,2054,HEEL_PUMP,SKIN,PU,3
2018-10-08,2207,HEEL_PUMP,SKIN,PU,3
2018-10-15,1555,HEEL_PUMP,SKIN,PU,1
2018-10-22,1452,HEEL_PUMP,SKIN,PU,3
2018-10-29,1395,HEEL_PUMP,SKIN,PU,1
2018-11-05,1089,HEEL_PUMP,SKIN,PU,3
2018-11-12,956,HEEL_PUMP,SKIN,PU,1
2018-11-19,911,HEEL_PUMP,SKIN,PU,1
2018-11-26,1457,HEEL_PUMP,SKIN,PU,2
2018-12-03,1849,HEEL_PUMP,SKIN,PU,1
2018-12-10,1910,HEEL_PUMP,SKIN,PU,1
2018-12-17,1746,HEEL_PUMP,SKIN,PU,1
2018-12-24,1009,HEEL_PUMP,SKIN,PU,3
2018-12-31,480,HEEL_PUMP,SKIN,PU,3
2019-01-07,946,HEEL_PUMP,SKIN,PU,3
2019-01-14,291,HEEL_PUMP,SKIN,PU,3
2019-01-21,611,HEEL_PUMP,SKIN,PU,3
2019-01-28,1015,HEEL_PUMP,SKIN,PU,3
2019-02-04,1526,HEEL_PUMP,SKIN,PU,2
2019-02-11,1569,HEEL_PUMP,SKIN,PU,1
2019-02-18,4978,HEEL_PUMP,SKIN,PU,2
2019-02-25,5793,HEEL_PUMP,SKIN,PU,2
2019-03-04,7625,HEEL_PUMP,SKIN,PU,2
2019-03-11,9131,HEEL_PUMP,SKIN,PU,2
2019-03-18,12804,HEEL_PUMP,SKIN,PU,3
2019-03-25,14313,HEEL_PUMP,SKIN,PU,3
2019-04-01,13231,HEEL_PUMP,SKIN,PU,3
2019-04-08,13853,HEEL_PUMP,SKIN,PU,1
2019-04-15,11112,HEEL_PUMP,SKIN,PU,3
2019-04-22,10337,HEEL_PUMP,SKIN,PU,1
2019-04-29,7348,HEEL_PUMP,SKIN,PU,3
2019-05-06,8817,HEEL_PUMP,SKIN,PU,3
2019-05-13,10048,HEEL_PUMP,SKIN,PU,2
2019-05-20,6312,HEEL_PUMP,SKIN,PU,3
2019-05-27,5173,HEEL_PUMP,SKIN,PU,3
2019-06-03,3658,HEEL_PUMP,SKIN,PU,3
2019-06-10,3053,HEEL_PUMP,SKIN,PU,3
2019-06-17,2066,HEEL_PUMP,SKIN,PU,3
2019-06-24,1919,HEEL_PUMP,SKIN,PU,1
2019-07-01,1996,HEEL_PUMP,SKIN,PU,2
2019-07-08,1145,HEEL_PUMP,SKIN,PU,1
2019-07-15,747,HEEL_PUMP,SKIN,PU,2
2019-07-22,563,HEEL_PUMP,SKIN,PU,1
2019-07-29,1127,HEEL_PUMP,SKIN,PU,3
2019-08-05,788,HEEL_PUMP,SKIN,PU,1
2019-08-12,683,HEEL_PUMP,SKIN,PU,2
2019-08-19,492,HEEL_PUMP,SKIN,PU,1
2019-08-26,551,HEEL_PUMP,SKIN,PU,3
2019-09-02,1001,HEEL_PUMP,SKIN,PU,2
2019-09-09,1342,HEEL_PUMP,SKIN,PU,2
2019-09-16,1417,HEEL_PUMP,SKIN,PU,1
2019-09-23,1427,HEEL_PUMP,SKIN,PU,1
2019-09-30,1864,HEEL_PUMP,SKIN,PU,3
2019-10-07,2288,HEEL_PUMP,SKIN,PU,3
2019-10-14,2772,HEEL_PUMP,SKIN,PU,1
2019-10-21,1577,HEEL_PUMP,SKIN,PU,3
2019-10-28,1221,HEEL_PUMP,SKIN,PU,3
2019-11-04,801,HEEL_PUMP,SKIN,PU,3
2019-11-11,792,HEEL_PUMP,SKIN,PU,3
2019-11-18,1241,HEEL_PUMP,SKIN,PU,3
2019-11-25,2003,HEEL_PUMP,SKIN,PU,2
2019-12-02,1157,HEEL_PUMP,SKIN,PU,3
2019-12-09,1708,HEEL_PUMP,SKIN,PU,1
2019-12-16,1227,HEEL_PUMP,SKIN,PU,1
2019-12-23,405,HEEL_PUMP,SKIN,PU,1
2019-12-30,283,HEEL_PUMP,SKIN,PU,2
2020-01-06,568,HEEL_PUMP,SKIN,PU,2
2020-01-13,783,HEEL_PUMP,SKIN,PU,3
2020-01-20,1347,HEEL_PUMP,SKIN,PU,2
2020-01-27,1438,HEEL_PUMP,SKIN,PU,3
2020-02-03,2418,HEEL_PUMP,SKIN,PU,1
2020-02-10,4131,HEEL_PUMP,SKIN,PU,1
2020-02-17,3673,HEEL_PUMP,SKIN,PU,1
2020-02-24,4836,HEEL_PUMP,SKIN,PU,1
2020-03-02,5688,HEEL_PUMP,SKIN,PU,1
2020-03-09,8541,HEEL_PUMP,SKIN,PU,2
2020-03-16,11246,HEEL_PUMP,SKIN,PU,2
2020-03-23,12132,HEEL_PUMP,SKIN,PU,3
2020-03-30,13271,HEEL_PUMP,SKIN,PU,3
2020-04-06,13506,HEEL_PUMP,SKIN,PU,3
2020-04-13,10051,HEEL_PUMP,SKIN,PU,2
2020-04-20,7896,HEEL_PUMP,SKIN,PU,2
2020-04-27,8498,HEEL_PUMP,SKIN,PU,1
2020-05-04,8585,HEEL_PUMP,SKIN,PU,2
2020-05-11,9363,HEEL_PUMP,SKIN,PU,2
2020-05-18,8454,HEEL_PUMP,SKIN,PU,2
2020-05-25,5611,HEEL_PUMP,SKIN,PU,2
2020-06-01,5118,HEEL_PUMP,SKIN,PU,3
2020-06-08,3707,HEEL_PUMP,SKIN,PU,3
2020-06-15,2938,HEEL_PUMP,SKIN,PU,1
2020-06-22,2826,HEEL_PUMP,SKIN,PU,3
2020-06-29,2159,HEEL_PUMP,SKIN,PU,1
2020-07-06,1980,HEEL_PUMP,SKIN,PU,2
2020-07-13,1821,HEEL_PUMP,SKIN,PU,2
2020-07-20,1799,HEEL_PUMP,SKIN,PU,1
2020-07-27,1725,HEEL_PUMP,SKIN,PU,2
2020-08-03,1508,HEEL_PUMP,SKIN,PU,1
2020-08-10,925,HEEL_PUMP,SKIN,PU,1
2020-08-17,1005,HEEL_PUMP,SKIN,PU,2
2020-08-24,1240,HEEL_PUMP,SKIN,PU,2
2020-08-31,1111,HEEL_PUMP,SKIN,PU,2
2020-09-07,1166,HEEL_PUMP,SKIN,PU,3
2020-09-14,1742,HEEL_PUMP,SKIN,PU,2
2020-09-21,1942,HEEL_PUMP,SKIN,PU,3
2020-09-28,2167,HEEL_PUMP,SKIN,PU,1
2020-10-26,882,HEEL_PUMP,SKIN,PU,1
2018-02-05,7659,HEEL_PUMP,YELLOW,NBPU,3
2018-02-12,4505,HEEL_PUMP,YELLOW,NBPU,2
2018-02-19,3131,HEEL_PUMP,YELLOW,NBPU,2
2018-02-26,4356,HEEL_PUMP,YELLOW,NBPU,3
2018-03-05,5796,HEEL_PUMP,YELLOW,NBPU,1
2018-03-12,3485,HEEL_PUMP,YELLOW,NBPU,2
2018-03-19,3380,HEEL_PUMP,YELLOW,NBPU,2
2018-03-26,3437,HEEL_PUMP,YELLOW,NBPU,2
2018-04-02,4587,HEEL_PUMP,YELLOW,NBPU,1
2018-04-09,4262,HEEL_PUMP,YELLOW,NBPU,2
2018-04-16,2288,HEEL_PUMP,YELLOW,NBPU,3
2018-04-23,6634,HEEL_PUMP,YELLOW,NBPU,1
2018-04-30,2893,HEEL_PUMP,YELLOW,NBPU,1
2018-05-07,4608,HEEL_PUMP,YELLOW,NBPU,3
2018-05-14,3073,HEEL_PUMP,YELLOW,NBPU,2
2018-05-21,3917,HEEL_PUMP,YELLOW,NBPU,1
2018-05-28,5055,HEEL_PUMP,YELLOW,NBPU,1
2018-06-04,4970,HEEL_PUMP,YELLOW,NBPU,2
2018-06-11,7688,HEEL_PUMP,YELLOW,NBPU,2
2018-06-18,5192,HEEL_PUMP,YELLOW,NBPU,3
2018-06-25,3048,HEEL_PUMP,YELLOW,NBPU,3
2018-07-02,4539,HEEL_PUMP,YELLOW,NBPU,2
2018-07-09,2849,HEEL_PUMP,YELLOW,NBPU,3
2018-07-16,5059,HEEL_PUMP,YELLOW,NBPU,2
2018-07-23,3860,HEEL_PUMP,YELLOW,NBPU,3
2018-07-30,4320,HEEL_PUMP,YELLOW,NBPU,1
2018-08-06,5329,HEEL_PUMP,YELLOW,NBPU,3
2018-08-13,2480,HEEL_PUMP,YELLOW,NBPU,1
2018-08-20,5456,HEEL_PUMP,YELLOW,NBPU,2
2018-08-27,4074,HEEL_PUMP,YELLOW,NBPU,1
2018-09-03,3090,HEEL_PUMP,YELLOW,NBPU,3
2018-09-10,3894,HEEL_PUMP,YELLOW,NBPU,2
2018-09-17,3572,HEEL_PUMP,YELLOW,NBPU,2
2018-09-24,2746,HEEL_PUMP,YELLOW,NBPU,1
2018-10-01,743,HEEL_PUMP,YELLOW,NBPU,1
2018-10-08,4849,HEEL_PUMP,YELLOW,NBPU,1
2018-10-15,4988,HEEL_PUMP,YELLOW,NBPU,1
2018-10-22,570,HEEL_PUMP,YELLOW,NBPU,3
2018-10-29,2615,HEEL_PUMP,YELLOW,NBPU,3
2018-11-05,2228,HEEL_PUMP,YELLOW,NBPU,2
2018-11-12,4145,HEEL_PUMP,YELLOW,NBPU,2
2018-11-19,3917,HEEL_PUMP,YELLOW,NBPU,2
2018-11-26,2560,HEEL_PUMP,YELLOW,NBPU,3
2018-12-03,2969,HEEL_PUMP,YELLOW,NBPU,3
2018-12-10,2013,HEEL_PUMP,YELLOW,NBPU,3
2018-12-17,3116,HEEL_PUMP,YELLOW,NBPU,3
2018-12-24,3296,HEEL_PUMP,YELLOW,NBPU,3
2018-12-31,2498,HEEL_PUMP,YELLOW,NBPU,3
2019-01-07,2331,HEEL_PUMP,YELLOW,NBPU,3
2019-01-14,570,HEEL_PUMP,YELLOW,NBPU,3
2019-01-21,2375,HEEL_PUMP,YELLOW,NBPU,3
2019-01-28,1840,HEEL_PUMP,YELLOW,NBPU,2
2019-02-04,845,HEEL_PUMP,YELLOW,NBPU,2
2019-02-11,3250,HEEL_PUMP,YELLOW,NBPU,3
2019-02-18,3659,HEEL_PUMP,YELLOW,NBPU,3
2019-02-25,1188,HEEL_PUMP,YELLOW,NBPU,3
2019-03-04,4055,HEEL_PUMP,YELLOW,NBPU,2
2019-03-11,1883,HEEL_PUMP,YELLOW,NBPU,1
2019-03-18,2466,HEEL_PUMP,YELLOW,NBPU,1
2019-03-25,928,HEEL_PUMP,YELLOW,NBPU,2
2019-04-01,4048,HEEL_PUMP,YELLOW,NBPU,3
2019-04-08,2125,HEEL_PUMP,YELLOW,NBPU,3
2019-04-15,3455,HEEL_PUMP,YELLOW,NBPU,2
2019-04-22,3315,HEEL_PUMP,YELLOW,NBPU,2
2019-04-29,1395,HEEL_PUMP,YELLOW,NBPU,1
2019-05-06,4078,HEEL_PUMP,YELLOW,NBPU,1
2019-05-13,3720,HEEL_PUMP,YELLOW,NBPU,1
2019-05-20,1575,HEEL_PUMP,YELLOW,NBPU,1
2019-05-27,2170,HEEL_PUMP,YELLOW,NBPU,3
2019-06-03,1455,HEEL_PUMP,YELLOW,NBPU,1
2019-06-10,2400,HEEL_PUMP,YELLOW,NBPU,1
2019-06-17,4700,HEEL_PUMP,YELLOW,NBPU,3
2019-06-24,4330,HEEL_PUMP,YELLOW,NBPU,2
2019-07-01,2650,HEEL_PUMP,YELLOW,NBPU,2
2019-07-08,4875,HEEL_PUMP,YELLOW,NBPU,3
2019-07-15,4365,HEEL_PUMP,YELLOW,NBPU,3
2019-07-22,5035,HEEL_PUMP,YELLOW,NBPU,3
2019-07-29,4745,HEEL_PUMP,YELLOW,NBPU,3
2019-08-05,3315,HEEL_PUMP,YELLOW,NBPU,2
